timestamp,ghi_w_m2,dni_w_m2,temp_amb_c,wind_speed_m_s
2015-01-21 00:00:00,0.0,0.0,3.79,1.5
2015-01-21 01:00:00,0.0,0.0,3.27,1.48
2015-01-21 02:00:00,0.0,0.0,2.71,1.41
2015-01-21 03:00:00,0.0,0.0,2.16,1.3
2015-01-21 04:00:00,0.0,0.0,1.69,1.25
2015-01-21 05:00:00,0.0,0.0,1.36,1.24
2015-01-21 06:00:00,0.0,0.0,1.04,1.25
2015-01-21 07:00:00,40.9,228.55,2.65,1.69
2015-01-21 08:00:00,212.62,651.23,5.71,2.57
2015-01-21 09:00:00,391.0,804.45,9.08,2.19
2015-01-21 10:00:00,542.9,888.63,13.09,2.19
2015-01-21 11:00:00,622.28,934.49,16.49,2.07
2015-01-21 12:00:00,629.7,903.7,18.11,2.01
2015-01-21 13:00:00,579.62,874.21,18.96,1.91
2015-01-21 14:00:00,462.62,838.26,19.15,1.75
2015-01-21 15:00:00,299.1,691.15,18.54,1.5
2015-01-21 16:00:00,121.62,429.63,14.82,0.91
2015-01-21 17:00:00,0.0,0.0,11.83,1.3
2015-01-21 18:00:00,0.0,0.0,10.33,1.28
2015-01-21 19:00:00,0.0,0.0,9.39,1.26
2015-01-21 20:00:00,0.0,0.0,9.02,1.26
2015-01-21 21:00:00,0.0,0.0,9.03,1.19
2015-01-21 22:00:00,0.0,0.0,9.08,1.04
2015-01-21 23:00:00,0.0,0.0,8.78,0.87
2015-01-22 00:00:00,0.0,0.0,8.3,0.75
2015-01-22 01:00:00,0.0,0.0,7.83,0.55
2015-01-22 02:00:00,0.0,0.0,7.74,0.28
2015-01-22 03:00:00,0.0,0.0,7.22,0.55
2015-01-22 04:00:00,0.0,0.0,6.05,0.96
2015-01-22 05:00:00,0.0,0.0,4.67,1.14
2015-01-22 06:00:00,0.0,0.0,3.72,1.15
2015-01-22 07:00:00,38.83,117.94,4.42,0.94
2015-01-22 08:00:00,211.95,560.45,8.18,1.91
2015-01-22 09:00:00,386.7,732.34,11.7,2.09
2015-01-22 10:00:00,528.33,826.87,15.48,2.95
2015-01-22 11:00:00,607.55,861.77,17.88,3.23
2015-01-22 12:00:00,628.28,887.51,19.73,3.41
2015-01-22 13:00:00,576.33,870.42,20.92,3.52
2015-01-22 14:00:00,464.15,810.46,21.39,3.51
2015-01-22 15:00:00,300.27,679.84,20.86,2.96
2015-01-22 16:00:00,123.07,370.47,16.29,1.22
2015-01-22 17:00:00,0.0,0.0,12.13,1.19
2015-01-22 18:00:00,0.0,0.0,11.31,1.19
2015-01-22 19:00:00,0.0,0.0,10.94,1.26
2015-01-22 20:00:00,0.0,0.0,10.09,1.26
2015-01-22 21:00:00,0.0,0.0,9.06,1.25
2015-01-22 22:00:00,0.0,0.0,8.41,1.19
2015-01-22 23:00:00,0.0,0.0,7.61,1.12
2015-01-23 00:00:00,0.0,0.0,6.74,1.06
2015-01-23 01:00:00,0.0,0.0,5.88,1.0
2015-01-23 02:00:00,0.0,0.0,5.01,0.98
2015-01-23 03:00:00,0.0,0.0,4.45,0.94
2015-01-23 04:00:00,0.0,0.0,4.3,0.8
2015-01-23 05:00:00,0.0,0.0,4.3,0.64
2015-01-23 06:00:00,0.0,0.0,4.22,0.55
2015-01-23 07:00:00,36.17,99.74,4.83,0.4
2015-01-23 08:00:00,198.02,478.19,6.73,0.38
2015-01-23 09:00:00,361.8,526.11,9.4,0.38
2015-01-23 10:00:00,501.77,647.31,13.33,0.86
2015-01-23 11:00:00,582.9,663.23,16.55,1.07
2015-01-23 12:00:00,620.45,851.66,18.2,1.14
2015-01-23 13:00:00,540.8,616.61,19.04,1.02
2015-01-23 14:00:00,430.85,632.17,19.32,0.75
2015-01-23 15:00:00,282.2,528.35,18.83,0.5
2015-01-23 16:00:00,109.07,284.85,16.87,0.43
2015-01-23 17:00:00,4.22,6.72,14.98,0.58
2015-01-23 18:00:00,0.0,0.0,14.06,0.62
2015-01-23 19:00:00,0.0,0.0,13.15,0.7
2015-01-23 20:00:00,0.0,0.0,12.03,0.92
2015-01-23 21:00:00,0.0,0.0,10.45,1.12
2015-01-23 22:00:00,0.0,0.0,9.1,1.2
2015-01-23 23:00:00,0.0,0.0,7.92,1.25
2015-01-24 00:00:00,0.0,0.0,7.07,1.28
2015-01-24 01:00:00,0.0,0.0,6.76,1.27
2015-01-24 02:00:00,0.0,0.0,6.74,1.23
2015-01-24 03:00:00,0.0,0.0,6.78,1.18
2015-01-24 04:00:00,0.0,0.0,6.9,1.07
2015-01-24 05:00:00,0.0,0.0,7.04,0.94
2015-01-24 06:00:00,0.0,0.0,6.72,0.83
2015-01-24 07:00:00,42.45,144.69,7.2,0.81
2015-01-24 08:00:00,222.15,575.23,9.66,0.82
2015-01-24 09:00:00,401.75,738.33,12.4,0.54
2015-01-24 10:00:00,550.7,853.84,17.25,0.59
2015-01-24 11:00:00,632.75,909.11,19.69,0.64
2015-01-24 12:00:00,637.95,838.58,20.68,0.62
2015-01-24 13:00:00,587.22,826.42,21.26,0.71
2015-01-24 14:00:00,473.25,767.41,21.3,0.73
2015-01-24 15:00:00,309.05,645.55,20.59,0.61
2015-01-24 16:00:00,121.5,343.22,18.66,0.54
2015-01-24 17:00:00,4.82,5.89,17.09,0.54
2015-01-24 18:00:00,0.0,0.0,16.32,0.43
2015-01-24 19:00:00,0.0,0.0,15.18,0.62
2015-01-24 20:00:00,0.0,0.0,13.73,0.8
2015-01-24 21:00:00,0.0,0.0,13.21,0.69
2015-01-24 22:00:00,0.0,0.0,11.9,0.75
2015-01-24 23:00:00,0.0,0.0,11.03,0.76
2015-01-25 00:00:00,0.0,0.0,10.2,0.98
2015-01-25 01:00:00,0.0,0.0,8.92,1.2
2015-01-25 02:00:00,0.0,0.0,7.44,1.32
2015-01-25 03:00:00,0.0,0.0,5.83,1.21
2015-01-25 04:00:00,0.0,0.0,5.77,1.3
2015-01-25 05:00:00,0.0,0.0,5.82,1.4
2015-01-25 06:00:00,0.0,0.0,4.99,1.39
2015-01-25 07:00:00,37.0,54.83,6.4,1.45
2015-01-25 08:00:00,207.55,379.51,10.31,2.45
2015-01-25 09:00:00,369.27,546.67,13.31,1.76
2015-01-25 10:00:00,504.98,643.67,17.1,2.2
2015-01-25 11:00:00,600.17,713.93,20.2,2.74
2015-01-25 12:00:00,606.95,668.57,21.56,2.93
2015-01-25 13:00:00,584.15,826.96,22.1,3.04
2015-01-25 14:00:00,459.9,710.14,21.91,3.15
2015-01-25 15:00:00,289.77,467.57,20.85,2.86
2015-01-25 16:00:00,108.25,223.73,17.04,1.56
2015-01-25 17:00:00,4.57,2.46,13.41,1.59
2015-01-25 18:00:00,0.0,0.0,12.82,1.79
2015-01-25 19:00:00,0.0,0.0,12.76,1.96
2015-01-25 20:00:00,0.0,0.0,12.21,1.89
2015-01-25 21:00:00,0.0,0.0,11.6,1.84
2015-01-25 22:00:00,0.0,0.0,11.25,1.92
2015-01-25 23:00:00,0.0,0.0,10.93,1.99
2015-01-26 00:00:00,0.0,0.0,10.6,2.08
2015-01-26 01:00:00,0.0,0.0,10.26,2.17
2015-01-26 02:00:00,0.0,0.0,9.98,2.17
2015-01-26 03:00:00,0.0,0.0,9.84,2.21
2015-01-26 04:00:00,0.0,0.0,9.89,2.4
2015-01-26 05:00:00,0.0,0.0,9.99,2.51
2015-01-26 06:00:00,0.0,0.0,10.11,2.67
2015-01-26 07:00:00,31.52,34.25,10.73,3.16
2015-01-26 08:00:00,146.85,111.37,11.99,3.67
2015-01-26 09:00:00,259.98,139.19,13.29,3.75
2015-01-26 10:00:00,336.8,39.2,14.6,3.7
2015-01-26 11:00:00,337.3,132.1,16.16,4.49
2015-01-26 12:00:00,435.45,207.54,17.76,4.9
2015-01-26 13:00:00,308.3,17.0,19.25,5.08
2015-01-26 14:00:00,248.35,26.82,20.29,5.19
2015-01-26 15:00:00,159.23,19.66,20.45,4.76
2015-01-26 16:00:00,61.97,6.49,18.65,3.55
2015-01-26 17:00:00,4.22,0.0,15.99,2.56
2015-01-26 18:00:00,0.0,0.0,14.87,2.32
2015-01-26 19:00:00,0.0,0.0,13.98,2.21
2015-01-26 20:00:00,0.0,0.0,13.31,2.2
2015-01-26 21:00:00,0.0,0.0,12.57,1.88
2015-01-26 22:00:00,0.0,0.0,11.9,1.69
2015-01-26 23:00:00,0.0,0.0,10.8,1.41
2015-01-27 00:00:00,0.0,0.0,9.87,1.18
2015-01-27 01:00:00,0.0,0.0,9.5,1.07
2015-01-27 02:00:00,0.0,0.0,9.85,1.02
2015-01-27 03:00:00,0.0,0.0,9.59,0.88
2015-01-27 04:00:00,0.0,0.0,8.89,0.67
2015-01-27 05:00:00,0.0,0.0,8.46,0.6
2015-01-27 06:00:00,0.0,0.0,8.3,0.64
2015-01-27 07:00:00,33.47,10.33,9.2,0.41
2015-01-27 08:00:00,183.75,248.26,11.08,0.23
2015-01-27 09:00:00,347.4,411.9,13.98,0.35
2015-01-27 10:00:00,499.6,553.92,16.73,0.38
2015-01-27 11:00:00,491.02,196.44,18.67,0.39
2015-01-27 12:00:00,449.95,79.97,19.42,0.5
2015-01-27 13:00:00,454.92,283.9,19.87,0.48
2015-01-27 14:00:00,355.23,200.03,19.87,0.41
2015-01-27 15:00:00,217.6,107.08,18.97,0.34
2015-01-27 16:00:00,84.68,26.61,17.75,0.55
2015-01-27 17:00:00,5.03,0.0,16.61,0.7
2015-01-27 18:00:00,0.0,0.0,15.95,0.75
2015-01-27 19:00:00,0.0,0.0,15.51,0.75
2015-01-27 20:00:00,0.0,0.0,15.08,0.74
2015-01-27 21:00:00,0.0,0.0,14.69,0.71
2015-01-27 22:00:00,0.0,0.0,14.51,0.57
2015-01-27 23:00:00,0.0,0.0,14.52,0.14
2015-01-28 00:00:00,0.0,0.0,13.69,0.6
2015-01-28 01:00:00,0.0,0.0,12.19,0.87
2015-01-28 02:00:00,0.0,0.0,11.33,0.84
2015-01-28 03:00:00,0.0,0.0,11.18,0.96
2015-01-28 04:00:00,0.0,0.0,11.11,1.05
2015-01-28 05:00:00,0.0,0.0,11.08,1.12
2015-01-28 06:00:00,0.0,0.0,11.12,1.23
2015-01-28 07:00:00,21.65,0.0,11.48,1.48
2015-01-28 08:00:00,91.15,2.62,12.37,2.16
2015-01-28 09:00:00,167.6,11.54,13.33,2.67
2015-01-28 10:00:00,236.35,11.49,14.75,2.94
2015-01-28 11:00:00,300.88,27.5,16.52,3.3
2015-01-28 12:00:00,270.42,7.79,17.86,3.78
2015-01-28 13:00:00,189.8,9.76,18.96,4.23
2015-01-28 14:00:00,204.18,71.2,19.3,4.17
2015-01-28 15:00:00,132.15,58.7,18.77,3.27
2015-01-28 16:00:00,55.72,18.57,17.2,2.12
2015-01-28 17:00:00,4.6,0.0,15.61,1.91
2015-01-28 18:00:00,0.0,0.0,14.81,1.8
2015-01-28 19:00:00,0.0,0.0,13.95,1.55
2015-01-28 20:00:00,0.0,0.0,13.31,1.37
2015-01-28 21:00:00,0.0,0.0,12.84,1.22
2015-01-28 22:00:00,0.0,0.0,12.2,1.0
2015-01-28 23:00:00,0.0,0.0,11.89,0.89
2015-01-29 00:00:00,0.0,0.0,11.76,0.85
2015-01-29 01:00:00,0.0,0.0,11.47,0.79
2015-01-29 02:00:00,0.0,0.0,11.01,0.75
2015-01-29 03:00:00,0.0,0.0,10.66,0.67
2015-01-29 04:00:00,0.0,0.0,10.53,0.65
2015-01-29 05:00:00,0.0,0.0,10.48,0.72
2015-01-29 06:00:00,0.0,0.0,10.22,0.75
2015-01-29 07:00:00,19.88,0.0,10.37,0.66
2015-01-29 08:00:00,89.03,3.75,11.64,1.05
2015-01-29 09:00:00,178.35,9.17,12.84,0.89
2015-01-29 10:00:00,262.85,10.04,14.37,0.83
2015-01-29 11:00:00,415.23,39.66,15.88,0.86
2015-01-29 12:00:00,387.98,91.43,16.79,0.97
2015-01-29 13:00:00,277.75,24.81,17.13,1.18
2015-01-29 14:00:00,182.23,0.0,17.15,1.36
2015-01-29 15:00:00,130.15,0.0,16.56,1.5
2015-01-29 16:00:00,61.85,0.0,14.22,0.92
2015-01-29 17:00:00,4.8,0.0,12.77,1.13
2015-01-29 18:00:00,0.0,0.0,12.31,1.51
2015-01-29 19:00:00,0.0,0.0,11.43,1.53
2015-01-29 20:00:00,0.0,0.0,10.73,1.48
2015-01-29 21:00:00,0.0,0.0,9.92,1.4
2015-01-29 22:00:00,0.0,0.0,9.31,1.43
2015-01-29 23:00:00,0.0,0.0,8.76,1.46
2015-01-30 00:00:00,0.0,0.0,8.45,1.47
2015-01-30 01:00:00,0.0,0.0,8.27,1.3
2015-01-30 02:00:00,0.0,0.0,8.14,0.99
2015-01-30 03:00:00,0.0,0.0,8.0,0.77
2015-01-30 04:00:00,0.0,0.0,7.85,0.62
2015-01-30 05:00:00,0.0,0.0,8.0,0.55
2015-01-30 06:00:00,0.0,0.0,8.46,0.56
2015-01-30 07:00:00,31.38,5.57,9.37,0.41
2015-01-30 08:00:00,135.02,107.41,10.64,0.43
2015-01-30 09:00:00,235.68,223.12,12.54,0.58
2015-01-30 10:00:00,285.3,192.23,15.83,1.51
2015-01-30 11:00:00,379.73,359.23,18.0,1.61
2015-01-30 12:00:00,489.12,344.3,19.63,1.57
2015-01-30 13:00:00,396.2,311.41,20.68,1.56
2015-01-30 14:00:00,316.5,259.14,20.85,1.48
2015-01-30 15:00:00,206.3,160.37,20.43,1.34
2015-01-30 16:00:00,86.47,50.42,18.49,0.67
2015-01-30 17:00:00,6.0,0.0,16.0,0.91
2015-01-30 18:00:00,0.0,0.0,15.2,1.07
2015-01-30 19:00:00,0.0,0.0,14.01,1.17
2015-01-30 20:00:00,0.0,0.0,12.46,1.21
2015-01-30 21:00:00,0.0,0.0,11.32,1.4
2015-01-30 22:00:00,0.0,0.0,10.44,1.72
2015-01-30 23:00:00,0.0,0.0,9.36,1.81
2015-01-31 00:00:00,0.0,0.0,8.34,1.68
2015-01-31 01:00:00,0.0,0.0,7.44,1.38
2015-01-31 02:00:00,0.0,0.0,6.65,1.26
2015-01-31 03:00:00,0.0,0.0,6.24,1.45
2015-01-31 04:00:00,0.0,0.0,6.21,1.52
2015-01-31 05:00:00,0.0,0.0,6.61,1.86
2015-01-31 06:00:00,0.0,0.0,6.48,1.66
2015-01-31 07:00:00,43.47,79.92,6.95,1.82
2015-01-31 08:00:00,214.62,429.61,8.86,1.73
2015-01-31 09:00:00,400.65,624.34,12.18,2.08
2015-01-31 10:00:00,555.35,769.82,14.99,2.3
2015-01-31 11:00:00,640.3,825.16,16.56,2.27
2015-01-31 12:00:00,665.35,876.54,17.59,2.34
2015-01-31 13:00:00,619.65,878.35,18.16,2.35
2015-01-31 14:00:00,505.8,814.36,18.14,2.28
2015-01-31 15:00:00,339.9,698.35,17.39,2.14
2015-01-31 16:00:00,145.85,455.38,15.37,1.49
2015-01-31 17:00:00,9.05,21.18,11.1,1.08
2015-01-31 18:00:00,0.0,0.0,9.88,1.09
2015-01-31 19:00:00,0.0,0.0,9.66,0.99
2015-01-31 20:00:00,0.0,0.0,8.56,0.97
2015-01-31 21:00:00,0.0,0.0,7.92,0.96
2015-01-31 22:00:00,0.0,0.0,7.37,0.98
2015-01-31 23:00:00,0.0,0.0,6.8,1.12
2015-02-01 00:00:00,0.0,0.0,6.64,1.22
2015-02-01 01:00:00,0.0,0.0,6.69,1.19
2015-02-01 02:00:00,0.0,0.0,5.71,1.09
2015-02-01 03:00:00,0.0,0.0,5.22,1.03
2015-02-01 04:00:00,0.0,0.0,5.01,0.99
2015-02-01 05:00:00,0.0,0.0,4.83,1.0
2015-02-01 06:00:00,0.0,0.0,4.46,1.05
2015-02-01 07:00:00,46.45,140.63,6.87,1.55
2015-02-01 08:00:00,216.65,413.08,10.25,2.28
2015-02-01 09:00:00,398.95,582.76,14.21,2.12
2015-02-01 10:00:00,547.58,666.55,17.07,2.61
2015-02-01 11:00:00,648.67,1047.51,18.4,2.84
2015-02-01 12:00:00,639.25,534.21,19.22,2.95
2015-02-01 13:00:00,624.83,921.23,19.71,2.94
2015-02-01 14:00:00,512.17,846.49,19.69,2.87
2015-02-01 15:00:00,348.1,748.9,19.09,2.69
2015-02-01 16:00:00,153.27,497.96,16.78,1.48
2015-02-01 17:00:00,9.95,25.84,12.29,1.08
2015-02-01 18:00:00,0.0,0.0,11.17,1.11
2015-02-01 19:00:00,0.0,0.0,10.45,1.11
2015-02-01 20:00:00,0.0,0.0,9.8,1.09
2015-02-01 21:00:00,0.0,0.0,9.19,1.09
2015-02-01 22:00:00,0.0,0.0,8.51,1.11
2015-02-01 23:00:00,0.0,0.0,7.8,1.13
2015-02-02 00:00:00,0.0,0.0,7.15,1.13
2015-02-02 01:00:00,0.0,0.0,6.56,1.12
2015-02-02 02:00:00,0.0,0.0,6.06,1.1
2015-02-02 03:00:00,0.0,0.0,5.66,1.08
2015-02-02 04:00:00,0.0,0.0,5.34,1.08
2015-02-02 05:00:00,0.0,0.0,5.08,1.09
2015-02-02 06:00:00,0.0,0.0,4.82,1.14
2015-02-02 07:00:00,55.5,169.81,7.36,1.64
2015-02-02 08:00:00,244.45,579.97,10.81,2.53
2015-02-02 09:00:00,432.7,780.29,14.79,2.62
2015-02-02 10:00:00,580.9,880.32,18.24,3.34
2015-02-02 11:00:00,638.28,830.93,19.8,3.32
2015-02-02 12:00:00,640.17,803.01,20.81,3.01
2015-02-02 13:00:00,601.03,945.75,21.42,2.65
2015-02-02 14:00:00,479.98,784.75,21.5,2.47
2015-02-02 15:00:00,328.15,572.96,20.76,2.12
2015-02-02 16:00:00,138.77,323.03,17.68,0.9
2015-02-02 17:00:00,9.52,7.69,14.01,1.14
2015-02-02 18:00:00,0.0,0.0,12.46,1.07
2015-02-02 19:00:00,0.0,0.0,11.71,1.1
2015-02-02 20:00:00,0.0,0.0,11.41,1.17
2015-02-02 21:00:00,0.0,0.0,10.87,1.13
2015-02-02 22:00:00,0.0,0.0,10.27,1.1
2015-02-02 23:00:00,0.0,0.0,9.5,1.15
2015-02-03 00:00:00,0.0,0.0,8.93,1.18
2015-02-03 01:00:00,0.0,0.0,8.57,1.1
2015-02-03 02:00:00,0.0,0.0,9.68,0.98
2015-02-03 03:00:00,0.0,0.0,10.05,1.02
2015-02-03 04:00:00,0.0,0.0,9.46,1.04
2015-02-03 05:00:00,0.0,0.0,9.06,1.01
2015-02-03 06:00:00,0.0,0.0,9.29,1.12
2015-02-03 07:00:00,45.72,40.95,10.64,0.88
2015-02-03 08:00:00,210.3,340.07,14.45,1.64
2015-02-03 09:00:00,383.45,530.88,17.57,1.48
2015-02-03 10:00:00,529.62,634.01,21.45,2.58
2015-02-03 11:00:00,620.83,678.68,23.05,2.83
2015-02-03 12:00:00,644.08,704.57,24.1,3.01
2015-02-03 13:00:00,596.42,714.38,24.58,3.18
2015-02-03 14:00:00,484.2,630.86,24.54,3.2
2015-02-03 15:00:00,320.58,491.4,23.86,2.95
2015-02-03 16:00:00,135.48,226.65,20.43,1.37
2015-02-03 17:00:00,9.95,1.3,15.97,1.27
2015-02-03 18:00:00,0.0,0.0,14.83,1.35
2015-02-03 19:00:00,0.0,0.0,14.06,1.43
2015-02-03 20:00:00,0.0,0.0,13.33,1.47
2015-02-03 21:00:00,0.0,0.0,12.52,1.41
2015-02-03 22:00:00,0.0,0.0,11.8,1.41
2015-02-03 23:00:00,0.0,0.0,11.02,1.37
2015-02-04 00:00:00,0.0,0.0,10.21,1.19
2015-02-04 01:00:00,0.0,0.0,9.46,1.05
2015-02-04 02:00:00,0.0,0.0,8.92,1.02
2015-02-04 03:00:00,0.0,0.0,8.64,1.05
2015-02-04 04:00:00,0.0,0.0,8.34,1.1
2015-02-04 05:00:00,0.0,0.0,7.99,1.07
2015-02-04 06:00:00,0.0,0.0,7.3,0.98
2015-02-04 07:00:00,49.2,39.03,8.8,0.95
2015-02-04 08:00:00,221.95,320.62,12.0,1.47
2015-02-04 09:00:00,407.98,527.71,15.37,1.21
2015-02-04 10:00:00,559.25,667.41,18.82,1.34
2015-02-04 11:00:00,644.92,719.83,21.57,1.7
2015-02-04 12:00:00,657.47,696.62,23.52,2.29
2015-02-04 13:00:00,609.6,683.49,23.98,2.69
2015-02-04 14:00:00,493.45,619.08,23.57,2.97
2015-02-04 15:00:00,327.95,481.51,22.36,3.15
2015-02-04 16:00:00,140.23,250.18,19.59,2.24
2015-02-04 17:00:00,10.73,2.12,15.06,1.54
2015-02-04 18:00:00,0.0,0.0,14.05,1.73
2015-02-04 19:00:00,0.0,0.0,13.36,1.71
2015-02-04 20:00:00,0.0,0.0,12.44,1.68
2015-02-04 21:00:00,0.0,0.0,11.5,1.58
2015-02-04 22:00:00,0.0,0.0,10.62,1.46
2015-02-04 23:00:00,0.0,0.0,9.82,1.35
2015-02-05 00:00:00,0.0,0.0,9.13,1.2
2015-02-05 01:00:00,0.0,0.0,9.3,1.18
2015-02-05 02:00:00,0.0,0.0,8.64,1.07
2015-02-05 03:00:00,0.0,0.0,7.49,1.05
2015-02-05 04:00:00,0.0,0.0,6.88,1.07
2015-02-05 05:00:00,0.0,0.0,6.51,1.1
2015-02-05 06:00:00,0.0,0.0,6.2,1.12
2015-02-05 07:00:00,57.38,218.82,8.45,1.91
2015-02-05 08:00:00,241.07,578.43,11.35,2.13
2015-02-05 09:00:00,427.5,791.15,15.55,2.42
2015-02-05 10:00:00,589.53,912.21,18.39,2.98
2015-02-05 11:00:00,674.7,950.75,19.6,3.16
2015-02-05 12:00:00,688.0,926.53,20.41,3.35
2015-02-05 13:00:00,631.8,889.05,20.86,3.45
2015-02-05 14:00:00,521.85,834.73,20.81,3.45
2015-02-05 15:00:00,357.1,745.28,20.16,3.34
2015-02-05 16:00:00,164.23,528.8,18.24,2.25
2015-02-05 17:00:00,13.25,43.1,14.66,1.35
2015-02-05 18:00:00,0.0,0.0,14.08,1.64
2015-02-05 19:00:00,0.0,0.0,13.53,1.75
2015-02-05 20:00:00,0.0,0.0,12.47,1.67
2015-02-05 21:00:00,0.0,0.0,10.61,1.49
2015-02-05 22:00:00,0.0,0.0,9.39,1.5
2015-02-05 23:00:00,0.0,0.0,8.74,1.53
2015-02-06 00:00:00,0.0,0.0,7.86,1.41
2015-02-06 01:00:00,0.0,0.0,6.91,1.31
2015-02-06 02:00:00,0.0,0.0,6.15,1.23
2015-02-06 03:00:00,0.0,0.0,5.56,1.16
2015-02-06 04:00:00,0.0,0.0,5.12,1.15
2015-02-06 05:00:00,0.0,0.0,4.82,1.18
2015-02-06 06:00:00,0.0,0.0,4.6,1.25
2015-02-06 07:00:00,64.85,245.34,7.28,2.05
2015-02-06 08:00:00,260.48,600.79,10.35,2.34
2015-02-06 09:00:00,456.98,817.4,14.75,2.38
2015-02-06 10:00:00,610.85,979.7,18.39,3.19
2015-02-06 11:00:00,696.62,991.11,19.87,3.34
2015-02-06 12:00:00,709.33,977.0,20.78,3.38
2015-02-06 13:00:00,659.8,958.53,21.26,3.35
2015-02-06 14:00:00,537.88,884.62,21.18,3.25
2015-02-06 15:00:00,365.67,758.57,20.42,3.08
2015-02-06 16:00:00,173.48,560.55,18.13,1.86
2015-02-06 17:00:00,14.07,79.82,12.85,1.21
2015-02-06 18:00:00,0.0,0.0,11.42,1.24
2015-02-06 19:00:00,0.0,0.0,10.56,1.22
2015-02-06 20:00:00,0.0,0.0,9.86,1.2
2015-02-06 21:00:00,0.0,0.0,9.29,1.14
2015-02-06 22:00:00,0.0,0.0,8.72,1.11
2015-02-06 23:00:00,0.0,0.0,7.98,1.11
2015-02-07 00:00:00,0.0,0.0,7.44,1.11
2015-02-07 01:00:00,0.0,0.0,7.8,1.03
2015-02-07 02:00:00,0.0,0.0,8.15,0.88
2015-02-07 03:00:00,0.0,0.0,9.21,0.66
2015-02-07 04:00:00,0.0,0.0,9.54,0.46
2015-02-07 05:00:00,0.0,0.0,9.61,0.39
2015-02-07 06:00:00,0.0,0.0,9.56,0.3
2015-02-07 07:00:00,40.7,23.48,9.81,0.62
2015-02-07 08:00:00,145.27,40.69,12.24,1.12
2015-02-07 09:00:00,267.62,45.4,16.18,1.56
2015-02-07 10:00:00,366.25,44.22,18.71,1.77
2015-02-07 11:00:00,463.5,157.41,18.49,1.68
2015-02-07 12:00:00,506.92,111.69,17.1,1.24
2015-02-07 13:00:00,196.3,21.0,15.76,0.67
2015-02-07 14:00:00,137.27,0.47,14.87,2.61
2015-02-07 15:00:00,44.83,0.0,14.73,3.56
2015-02-07 16:00:00,29.62,0.0,14.53,3.06
2015-02-07 17:00:00,6.3,0.0,11.9,1.54
2015-02-07 18:00:00,0.0,0.0,11.11,1.72
2015-02-07 19:00:00,0.0,0.0,11.38,1.83
2015-02-07 20:00:00,0.0,0.0,10.71,1.54
2015-02-07 21:00:00,0.0,0.0,10.33,1.34
2015-02-07 22:00:00,0.0,0.0,10.27,1.29
2015-02-07 23:00:00,0.0,0.0,10.57,1.42
2015-02-08 00:00:00,0.0,0.0,10.6,1.51
2015-02-08 01:00:00,0.0,0.0,10.28,1.51
2015-02-08 02:00:00,0.0,0.0,10.16,1.64
2015-02-08 03:00:00,0.0,0.0,9.85,1.76
2015-02-08 04:00:00,0.0,0.0,9.59,1.8
2015-02-08 05:00:00,0.0,0.0,9.14,1.78
2015-02-08 06:00:00,0.0,0.0,8.43,1.76
2015-02-08 07:00:00,46.55,7.5,10.08,2.27
2015-02-08 08:00:00,177.95,88.9,12.98,3.06
2015-02-08 09:00:00,303.85,165.85,16.47,4.31
2015-02-08 10:00:00,464.83,310.9,19.06,4.49
2015-02-08 11:00:00,504.62,233.93,20.85,4.15
2015-02-08 12:00:00,566.22,337.6,22.51,3.71
2015-02-08 13:00:00,498.62,264.95,23.38,3.27
2015-02-08 14:00:00,379.02,244.24,23.39,2.94
2015-02-08 15:00:00,254.15,197.57,22.45,2.47
2015-02-08 16:00:00,120.7,77.37,19.2,1.14
2015-02-08 17:00:00,11.48,0.98,14.68,1.12
2015-02-08 18:00:00,0.0,0.0,13.48,1.15
2015-02-08 19:00:00,0.0,0.0,12.84,1.08
2015-02-08 20:00:00,0.0,0.0,13.0,1.17
2015-02-08 21:00:00,0.0,0.0,13.52,1.12
2015-02-08 22:00:00,0.0,0.0,13.19,1.07
2015-02-08 23:00:00,0.0,0.0,12.28,1.08
2015-02-09 00:00:00,0.0,0.0,11.15,1.15
2015-02-09 01:00:00,0.0,0.0,10.12,1.19
2015-02-09 02:00:00,0.0,0.0,9.7,1.18
2015-02-09 03:00:00,0.0,0.0,9.99,1.15
2015-02-09 04:00:00,0.0,0.0,10.42,1.08
2015-02-09 05:00:00,0.0,0.0,10.19,1.1
2015-02-09 06:00:00,0.0,0.0,9.23,1.19
2015-02-09 07:00:00,49.03,14.67,10.37,1.0
2015-02-09 08:00:00,189.77,163.7,13.74,1.81
2015-02-09 09:00:00,340.8,301.77,17.74,1.83
2015-02-09 10:00:00,513.03,380.26,21.11,2.67
2015-02-09 11:00:00,624.1,554.81,22.43,3.01
2015-02-09 12:00:00,610.12,444.63,23.35,3.35
2015-02-09 13:00:00,538.92,329.9,23.85,3.68
2015-02-09 14:00:00,440.65,321.01,23.76,3.76
2015-02-09 15:00:00,277.83,237.77,23.06,3.61
2015-02-09 16:00:00,124.6,79.94,20.93,2.14
2015-02-09 17:00:00,12.62,0.0,16.88,1.24
2015-02-09 18:00:00,0.0,0.0,15.74,1.15
2015-02-09 19:00:00,0.0,0.0,15.13,1.17
2015-02-09 20:00:00,0.0,0.0,14.94,1.41
2015-02-09 21:00:00,0.0,0.0,15.16,1.99
2015-02-09 22:00:00,0.0,0.0,14.61,2.29
2015-02-09 23:00:00,0.0,0.0,13.48,2.3
2015-02-10 00:00:00,0.0,0.0,13.03,2.27
